#{"t_start": 1764555172.557966, "env_id": "None"}
r,l,t
74.631973,450,15664.995693
-41.056015,450,15689.443718
-203.689816,360,15709.090678
181.768015,55,15712.094874
-74.665335,61,15715.353627
129.326916,29,15716.932266
248.055621,210,15728.37348
226.436025,325,15746.253348
140.256883,33,15748.196594
-10.972001,450,15772.835192
290.366718,196,15783.535243
-121.456909,185,15793.731683
124.512442,98,15799.218977
431.999701,201,15810.207347
256.349691,102,15815.865711
381.677841,227,15828.436889
297.204232,160,15837.1506
147.400148,181,15847.048144
184.036104,450,15871.630652
196.396018,64,15875.104163
-16.463977,450,15899.886325
217.355579,318,15917.575675
26.712005,450,15941.986425
-109.621322,430,15965.592453
-9.971997,450,15990.454493
161.34265,34,15992.323683
-11.343995,450,16016.739766
284.349705,331,16034.82843
139.23466,79,16039.32304
317.207119,374,16060.020285
-14.3,450,16084.841725
46.546353,126,16091.786638
323.555695,174,16101.248903
141.018215,36,16103.294505
125.945776,47,16106.003247
154.929326,40,16108.167001
-10.416004,450,16132.503317
310.116056,334,16150.976132
282.629792,434,16174.687192
154.056882,42,16177.070714
124.79022,81,16181.645307
223.145792,83,16186.134348
192.870231,423,16209.397622
168.751559,48,16211.997377
-11.215991,450,16236.761436
311.188895,159,16245.378258
-10.443994,450,16271.027692
291.951395,125,16277.96694
393.158249,216,16289.981189
47.875983,450,16315.090608
-38.156013,450,16339.695747
294.977844,245,16353.18117
182.783119,50,16356.004953
196.396018,64,16359.614952
322.358246,252,16373.435685
302.426683,277,16388.525356
260.000018,280,16403.95762
140.23466,34,16405.856366
-101.143544,143,16413.880224
168.751559,48,16416.534597
-11.771997,450,16441.339357
297.12226,153,16449.854715
196.605356,58,16453.03107
-0.536014,450,16477.273525
181.768015,55,16480.279673
56.471992,450,16505.161643
235.058282,72,16509.159468
167.808016,450,16534.37788
290.777845,173,16543.847955
168.751559,48,16546.465407
127.195997,28,16548.001908
154.929326,40,16550.177769
-25.024011,450,16574.933005
245.491571,111,16581.179659
210.21824,72,16585.095072
336.081881,308,16601.95518
-5.944001,450,16626.259488
399.247138,212,16638.09191
-11.515991,450,16662.777894
141.062659,34,16664.694882
134.456062,450,16689.3987
-21.728009,450,16714.057998
237.884906,87,16719.022075
162.03732,40,16721.25797
310.855556,264,16735.697279
-85.176061,450,16760.448056
258.780021,450,16785.059875
111.239936,63,16788.484418
-20.512007,450,16813.318067
73.260005,450,16840.760851
223.256903,78,16845.544406
265.849844,92,16851.353594
318.132546,153,16859.770737
250.856902,96,16864.945474
265.783177,95,16870.185359
278.270773,151,16878.747633
238.336016,154,16887.515012
281.628511,422,16910.979854
277.724917,267,16925.71095
262.769392,85,16930.384208
312.876029,145,16938.527175
-41.096024,450,16963.475612
-11.2,450,16988.61375
154.929326,40,16990.809431
-30.977274,142,16998.55003
175.74904,136,17006.022687
-94.555558,107,17011.921349
265.622282,315,17029.15505
221.1916,66,17032.901983
181.745793,56,17035.998225
350.913791,227,17048.653852
-10.600001,450,17073.598798
-69.748071,450,17098.332829
-14.043994,450,17122.96493
134.238507,359,17142.957857
210.21824,72,17146.999252
140.079105,41,17149.372376
181.324018,450,17174.42823
195.545793,65,17178.143693
367.655588,228,17190.840771
304.6277,145,17198.865159
395.85562,219,17210.644476
252.0054,85,17215.147884
181.723571,57,17218.379611
279.624917,195,17229.476495
409.811176,221,17241.705188
322.358246,252,17255.606744
-101.427563,395,17277.092997
168.916437,44,17279.548919
-13.7,450,17304.189217
47.461798,137,17311.882599
-13.328003,450,17336.594506
265.529349,103,17342.261885
313.316468,135,17349.807981
-9.700001,450,17374.449969
203.564352,88,17379.418205
283.217196,127,17386.634429
125.291137,20,17387.762717
-63.484898,77,17392.085074
-0.903993,450,17417.293785
358.545874,173,17427.031834
-114.38889,329,17445.103919
-7.956009,450,17469.869599
-74.006614,202,17480.910711
154.907103,41,17483.231545
250.968013,91,17488.274512
140.23466,34,17490.273625
241.966675,124,17497.153707
182.783119,50,17500.035761
129.703325,21,17501.190819
168.751559,48,17503.877975
2.588017,450,17529.058481
196.627578,57,17532.210917
155.439704,447,17556.562818
-13.1,450,17581.302666
125.551552,102,17586.921791
244.391571,156,17595.701792
-100.748059,450,17620.344472
140.773771,47,17623.008394
365.513775,200,17633.991926
-83.508065,450,17658.504005
196.440462,62,17661.996988
-12.02403,450,17686.618972
125.369023,80,17691.139293
242.181535,97,17696.636135
-7.315992,450,17721.544986
390.033397,211,17733.205325
154.123549,39,17735.34511
251.960955,87,17740.120904
156.374656,34,17742.009484
296.402681,160,17750.65267
263.240137,450,17775.628444
319.004104,208,17787.215367
210.262684,70,17791.117955
-21.296044,450,17815.630012
307.411118,149,17823.888273
-10.115991,450,17848.699818
279.04046,116,17855.195442
271.788464,126,17862.12447
242.366675,106,17867.874567
418.000035,206,17879.204591
338.755618,264,17893.729211
379.069359,220,17905.731296
318.83335,265,17920.668623
280.624904,150,17928.795026
182.738674,52,17931.79083
421.952589,206,17943.298483
210.472037,64,17947.016041
283.959123,149,17955.277783
258.835994,450,17980.111939
110.200889,51,17982.991158
189.384904,51,17985.749018
195.52357,66,17989.37044
-194.912465,84,17994.079348
158.235991,226,18006.536405
-18.712014,450,18031.460559
389.122286,243,18044.923731
206.813807,83,18049.53299
154.907103,41,18051.948316
162.059542,39,18053.993124
279.269347,202,18065.171241
322.410276,225,18077.626403
-11.072002,450,18102.398701
126.873775,38,18104.552609
299.955125,284,18120.494347
252.663127,293,18136.796868
110.404018,253,18150.270906
293.470225,129,18157.552306
312.315232,149,18165.83977
298.64855,134,18173.274219
224.084906,78,18177.52895
167.791556,417,18200.401547
294.491585,156,18208.995093
-11.328004,450,18234.523948
414.394151,209,18246.039509
224.224905,159,18255.036871
248.880503,80,18259.4192
205.129001,115,18265.898395
167.796003,91,18270.985023
-14.372001,450,18295.523608
389.722286,225,18307.851717
181.6935,261,18322.245768
248.947186,77,18326.535185
242.180459,251,18340.690403
208.01648,161,18349.597647
-13.043994,450,18374.416484
224.12935,76,18378.677225
126.101331,40,18380.858305
378.491585,246,18394.274115
191.08062,173,18403.741871
-10.271997,450,18428.399774
250.945791,92,18433.439378
193.003569,102,18439.216367
401.218225,195,18449.965341
248.902741,79,18454.442593
230.336012,450,18479.368028
210.262684,70,18483.316197
168.751559,48,18485.91023635-12.571997,450,18511.192419
123.362662,169,18520.672865
-13.071999,450,18545.207006
308.676942,213,18557.126029
336.619138,399,18579.115581
238.145354,85,18583.905381
-58.976055,450,18608.654642
140.256883,33,18610.515179
285.936028,181,18620.227782
399.424915,204,18631.793661
333.279359,153,18640.285706
161.34265,34,18642.172529
154.123549,39,18644.3240253.290.140458,233,18657.0820-11.800001,450,18672.163605
77.004013,450,18696.812868
283.677785,137,18704.478426
-119.156462,165,18713.77893
211.652771,85,18718.478225
124.167998,118,18724.895742
232-11.071997,450,18731.39150285.84714,185,18741.709033
284.769347,220,18753.84607
10.991987,450,18778.298656
123.382771,160,18787.065609
196.111.500049,450,18801.983463
167.923556,48,18804.63715.74-9.843994,450,18829.72542
257.780472,188,18840.04-35.76356.739092,150,18848.214507
-4.372008,450,18873.122049
-20.040018,450,18898.005136
210.449815,65,18901.626147
-12.896029,450,18926.758579
150.645328,31,18928.449047
-12.7,450,18952.874387
167.945778,47,18955.49589
-100.543544,134,18962.913595
340.934317,190,18973.314264
330.357002,177,18982.99674
257.038148,128,18989.919821
141.018215,36,18991.896337
279.033399,265,19006.405619
167.901334,49,19009.181315
65.360049,450,19034.09218
161.320428,35,19036.005136
-10.971997,450,19060.904439
241.866678,124,19067.667303
224.551007,80,19072.112744
247.499103,115,19078.534939
209.393619,97,19083.968501
-77.15956,161,19092.922175
393.513805,2-9.515991,450,19128.831976,4-11.271997,450,19108.784599,111,19135.170298
134.224002,450,19159.858404
-6.372003,450,19184.432018
364.295649,147,19192.605959
390.477813,191,19203.073342
102.927115,239,19216.350703
210.240417.240034,450,19223.368.229795,236,19233.255571
-8.872006,450,19258.087952
168.916437,44,19260.515344
237.8626224.67781,272,19274.-9.415991,450,19290.03916
-11.071997,450,19314.447153
141.018215,36,19316.428423
182.716452,53,19319.47223
385.713805,191,19330.187529
-13.9,450,19355.068269
-9.815991,450,19380.028934
263.040457,206,19391.475569
149.817329,31,19393.19296
-8.715992,450,19418.143467
-159.696084,450,19442.763726
278.568012,109,19448.606341
168.796003,46,19451.120383
238.469349,157,19459.844407
297.173791,209,19471.397517
329.945905,191,19481.884294
260.44894,186,19492.047516
156.1191,41,19494.326469
207.759855-10.143994,450,195237.123569,84,19504.160024
156.374656,237.101347,85,195167.234667,-11.700002,450,19-10.743994,4-12.195974,450,19-12.728003,4-17.668018,450,19582.196705
92.795997,450,19607.004947
291.77876,133,19614.316328
226.913801,317,19631.788531
196.440462,62,19635.463153
182.783119,50,19638.362083
-6.59203,450,19663.153054
184.272999,112,19669.33411
282.388955,195,19680.059359
330.638929,14-33.180042,450,19692.281621
232.800047,262,19706.665543
252.0054,85,19711.272187
277.414992,141,19718.9562
250.879124,95,1979.768015,45-11.7,450,19748.279.262-74.564417,102,19754.504175
-11.071999,450,19779.045022
365.647108,194,19789.845393
71.506256,135,19797.391344
-8.200004,450,19822.105982
320.729783,146,19830.15638
167.005326,40,19832.-56.5520166.105326,76,19836.661476
250.561592,117,19843.13271
16.244012,450,19867.900108
-10.900001,450,19892.402076
154.884881,42,19894.725342
-10.728004,450,19919.270579
113.852044,450,19943.950145
140.145771,38,19946.153598
264.790235,99,19951.5568.01-47.720035,450,19976.407984
349.784598,170,19985.879119
-114.016896,419,20009.07334
196.462685,61,20012.515167
162.081764,38,20014.650634
33.252044,450,20039.728809
401.484068,190,20050.053658
12.659981,450,20075.222659
115.668477,206,20086.51208
265.783177,95,20091.81475
139.979105,41,20094.133761
276.613836,92,20099.1832
150.645328,31,20100.870915
230.27116,275,20115.875972
250.901346,94,20121.179664
-22.831915,450,20146.250055
-6.647976,450,20170.456422
154.907103,41,20172.746422
303.599572,156,20181.250467
324.224902,168,20190.325854
234.077797,209,20201.785034
31.80007,450,20226.379936
-75.637817,171,20235.905378
244.080519,116,20242.264444
196.440462,62,20245.752884
217.040454,359,20265.524387
285.530221,132,20272.814612
149.839551,30,20274.523257
167.879112,50,20277.311916
272.224917,168,20286.555239
-8.31996,450,20311.195057
155.098201,270,20325.917825
182.576394,80,20330.378583
196.440462,62,20333.803021
-19.424023,450,20358.480666
140.23466,34,20360.397166
273.80269,421,20383.579431
-11.243994,450,20408.311878
370.936025,226,20420.719245
80.716507,269,20435.698212
167.945778,47,20438.383217
284.604109,136,20445.8248
322.513802,245,20459.239603
-95.921778,63,20462.777846
-110.987138,159,20471.604556
282.902684,139,20479.210203
-22.02929,43,20481.623654
168.729337,49,20484.273603
-8.47201,450,20508.502439
-11.271997,450,20533.125292
134.004083,46,20535.598468
233.788908,222,20547.637383
-12.8,450,20572.160618
141.040437,35,20574.126958
-14.000008,450,20598.579371
-16.257242,106,20604.328973
399.202693,214,20615.836936
-7.303983,136,20623.393987
109.647355,245,20636.845008
-43.675981,450,20661.296617
155.613323,31,20663.033822
280.447143,158,20671.624487
263.203134,79,20675.857538
169.677773,47,20678.521196
224.27206,73,20682.585186
167.027548,39,20684.803049
339.601256,159,20693.47133
154.862659,43,20695.793379
-14.178683,301,20712.119567
-15.117271,61,20715.5554
-7.200003,450,20740.294123
88.205339,166,20749.196481
210.427593,66,20752.768284
334.591134,167,20762.089527
168.751559,48,20764.84004
-12.216003,450,20789.239619
280.23828,180,20798.893778
-8.0,450,20823.537758
98.344006,450,20848.604007
244.656133,77,20852.777677
-9.915991,450,20877.495322
20.288037,450,20902.548211
237.101347,85,20907.168774
-11.056007,450,20931.349737
-9.000005,450,20955.651098
110.223111,50,20958.39973
-11.615991,450,20983.16454
348.978773,169,20992.536464
371.780441,188,21003.041198
-29.118667,184,21012.896753
241.449464,102,21018.701619
251.662683,97,21023.939912
410.144509,206,21035.285312
-125.469374,151,21043.567828
224.316504,71,21047.411639
-12.0,450,21072.281129
375.544508,233,21084.903676
168.729337,49,21087.489994
302.755619,264,21102.087254
-115.077329,340,21120.602898
276.766733,178,21130.420134
168.916437,44,21132.850034
167.834667,52,21135.791262
-61.776058,450,21160.404175
241.244003,450,21185.556343
44.665357,139,21193.313078
126.818219,36,21195.316869
127.173775,29,21197.005253
237.123569,84,21201.590999
20.760985,141,21209.375974
277.784898,420,21232.264201
168.640448,53,21235.34041
249.262679,205,21246.865296
154.012437,44,21249.329439
195.612459,62,21252.81778
0.376497,62,21256.19072
155.613323,31,21257.965572
-57.948055,450,21282.501999
196.096017,73,21286.673359
359.739995,137,21294.352081
201.473785,443,21318.581146
-151.119603,350,21337.569009
127.107108,32,21339.362374
235.058282,72,21343.411515
-12.228003,450,21368.430127
-23.613248,34,21370.334607
319.11208,217,21382.151369
307.62137,143,21390.006917
310.186208,123,21396.712621
224.316504,71,21400.690503
167.027548,39,21402.826053
168.773781,47,21405.405652
168.707115,50,21408.197739
305.255623,156,21416.922556
144.276153,450,21442.06964
289.395875,121,21448.904936
315.776099,307,21465.901292
376.633368,184,21476.253103
140.190216,36,21478.261629
405.451507,201,21489.402268
279.90675,133,21496.800949
-91.808044,450,21524.048994
140.929326,40,21526.462633
332.182282,135,21534.729298
283.142374,409,21558.105056
189.384904,51,21560.896743
210.449815,65,21564.527365
-13.743995,450,21589.314399
209.412459,71,21593.400227
264.745791,101,21599.10312
196.351573,66,21602.832088
-14.956006,450,21627.682577
-10.615992,450,21652.342175
-9.043995,450,21677.07041
126.256887,33,21678.973982
141.040437,35,21680.960992
279.270259,270,21695.88875
270.312843,185,21706.43056
141.040437,35,21708.466474
219.53561,66,21712.094142
-3.903924,450,21736.935712
350.824914,231,21749.550881
154.079104,41,21751.799864
237.079125,86,21756.527923
119.387026,21,21757.731181
237.101347,85,21762.634498
189.384904,51,21765.615117
-105.243997,415,21788.01801
303.922242,216,21800.21623
-21.0795,53,21803.141527
240.00005,208,21815.020666
167.901334,49,21817.861282
-12.271997,450,21842.648414
296.33337,193,21853.374497
155.613323,31,21855.072807
262.618214,324,21872.988123
209.368014,73,21877.027665
326.28998,143,21885.118566
155.613323,31,21886.941223
296.456987,393,21908.525165
182.61824,54,21911.491915
210.21824,72,21915.403815
11.868014,450,21940.171797
181.745793,56,21943.360363
276.5694-10.415991,450,2195382.16019833.980039,450,219750.871993,254.34451,197,2198-10.415991,450,22007.704754
-9.3,450,22032.201249
436.352032,189,22042.815745
265.524919,186,22053.084841
338.374765,241,22066.554441
269.363131,185,22076.778287
343.547124,194,22087.304559
417.483444,201,22098.543463
269.048005,280,22114.043588
210.21824,72,22117.910795
283.652019,172,22127.265185
367.277841,245,22140.972234
-18.216013,450,22166.814468
126.256887,33,22168.659534
167.945778,47,22171.383543
294.513792,155,22180.139267
155.613323,31,22181.895934
-33.068021,450,22206.837416
18.817844,92,22212.137304
398.913804,218,22224.31877
335.806806,169,22233.538362
-9.803979,450,22258.44263
287.93687,108,22264.348617
210.173795,74,22268.425313
291.287601,444,22292.713093
168.916437,44,22295.309618
-6.339944,450,22319.923289
51.268016,450,22344.14312
-10.443994,450,22368.942047
-60.008046,450,22393.725848
-0.579996,450,22418.488305
365.069359,220,22430.449517
169.74444,44,22432.841487
235.080504,71,22436.77423
277.635649,237,22449.792549
22.463964,450,22474.664587
198.707997,450,22499.66937
155.591101,32,22501.42894
395.744508,224,22513.845006
196.351573,66,22517.435867
125.523496,26,22518.874026
251.847141,185,22529.115615
189.407127,50,22532.008228
268.547803,111,22538.097201
-52.496049,450,22562.563535
9.868032,450,22587.457651
263.52223,144,22595.174546
-13.5,450,22620.023096
-99.076877,95,22625.28971
193.11468,97,22630.737152
72.568007,450,22655.3904
-9.600005,450,22679.902986
340.007571,246,22693.443852
161.34265,34,22695.453491
-9.672002,450,22720.171242
245.369793,281,22735.98947
228.895975,100,22741.529961
286.175266,101,22747.128427
231.692748,107,22752.965326
238.936016,136,22760.613302
155.613323,31,22762.328559
23.155632,147,22770.344712
325.106688,169,22779.612021
150.667551,30,22781.258192
124.523973,222,22794.143994
224.294282,72,22798.044795
0.783996,450,22822.718002
-35.136038,450,22847.27483
-7.505727,153,22855.673167
305.156776,131,22862.960975
9.136026,450,22887.922696
182.573796,56,22890.921756
346.143984,157,22899.411419
35.264034,450,22923.89923
396.277782,200,22934.603221
197.896059,93,22939.766622
293.427621,111,22945.907592
265.913806,182,22956.121054
297.317354,164,22965.223863
268.320439,133,22972.557631
284.724916,168,22981.668094
-13.904064,450,23006.435247
295.455593,147,23014.704416
-14.171998,450,23039.541075
363.073148,176,23049.246358
155.613323,31,23050.927907
338.829792,299,23067.485551
140.204022,450,23092.348848
212.055559,210,23103.757467
266.136028,172,23113.300682
255.992346,95,23118.709004
366.617562,139,23126.297487
294.5534,111,23132.43684
227.403334,85,23137.256225
-99.292125,450,23161.811506
195.612459,62,23165.168395
256.485413,310,23182.390536
223.212458,80,23186.79451
251.72935,94,23192.247202
0.840012,450,23216.880029
237.079125,86,23221.634807
-38.920063,450,23246.545134
370.78047,233,23259.632224
278.501346,112,23265.867697
169.766662,43,23268.232843
381.895505,214,23280.058108
264.790235,99,23285.426363
86.7209-57.796024,450,23307.429589
-15.6,450,23331.882631
209.460462,215,23343.825073
-10.856011,450,23368.68648
189.384904,51,23371.569229
232.422243,279,23386.798703
264.723569,102,23392.302346
207.413808,56,23395.410113
168.871993,46,23397.910305
205.713365,58,23401.115178
126.862664,43,23403.623496
388.318752,179,23413.593180.656063,450,23426.406233
398.558248,243,23440.032979
280.526886,128,23447.117378
6.240005,450,23471.643407
-11.043994,450,23496.355905
-20.24001,450,23521.287896
-73.208065,450,23545.734369
-13.700001,450,23570.38991
314.091579,264,23584.868325
299.936023,271,23599.773701
323.20014,190,23610.243362
182.716452,53,23613.31089
66.907126,131,23620.416764
210.494259,63,23623.880684
223.190236,81,23628.314381
410.144448,206,23639.734322
209.035149,89,23644.759112
6.227999,450,23669.542242
340.118682,241,23682.792086
307.027041,136,23690.455958
182.760896,51,23693.358566
156.563139,221,23705.490251
272.802682,142,23713.298821
299.847119,275,23728.257693
-10.515991,450,23753.154249
268.462319,135,23760.69132
140.101327,40,23763.039693
-9.600003,450,23787.727633
-11.043994,450,23812.426692
290.436104,100,23817.994229
181.51246,62,23821.540232
257.502682,187,23831.801417
209.434681,70,23835.837634
196.351573,66,23839.496093
-7.071998,450,23864.434492
168.916437,44,23866.906693
302.263203,176,23876.776655
253.587177,94,23881.926046
126.167998,37,23883.926306
266.202695,169,23893.369919
-119.718694,85,23898.085461
182.596018,55,23901.148757
267.04979,308,23918.008069
-78.680045,450,23942.684103
-10.031956,450,23967.565487
261.99158,336,23986.236173
-78.945722,108,23992.206866
224.084906,78,23996.514438
141.040437,35,23998.59371
207.369363,58,24001.901248
219.557832,65,24005.484978
417.755257,212,24017.035826
-28.524018,450,24045.27386
272.180473,170,24055.040404
315.460503,125,24061.988947
313.148115,127,24069.109117
225.776112,450,24094.010058
-96.880041,450,24118.964089
243.313787,299,24135.495222
379.902691,385,24156.037778
250.923569,93,24161.352806
140.190216,36,24163.39043
195.045793,83,24167.971982
182.716452,53,24170.799313
19.416021,450,24195.687891
-1.576054,450,24220.584085
6.960041,450,24245.397007
-9.915991,450,24269.840383
209.460469,215,24281.762095
345.124739,138,24289.54615
211.96935,310,24306.933773
235.03606,73,24310.891449
197.466802,351,24330.368503
235.080504,71,24334.346459
210.472037,64,24337.952747
268.791584,309,24355.037088
314.180456,260,24369.429438
224.084906,78,24373.642056
184.424896,339,24392.680411
290.788956,177,24402.378982
274.285413,166,24411.550267
248.211177,203,24422.777446
155.546656,34,24424.609311
297.211134,158,24433.288529
295.229791,353,24452.769919
-9.916002,450,24477.59471
209.434681,70,24481.46204
232.98534,166,24490.462852
-12.828003,450,24515.492681
168.894215,45,24518.047791
-8.779957,450,24542.861441
241.583502,120,24549.547027
310.877778,263,24563.968677
-32.072011,450,24589.06054
167.901334,49,24591.750446
-35.084897,59,24595.050778
182.596018,55,24597.936151
181.701349,58,24601.177423
304.82759,138,24608.794102
-5.516004,450,24633.784635
250.945791,92,24638.8834
239.136016,127,24645.942427
168.773781,47,24648.428627
169.74444,44,24650.905621
149.817329,31,24652.803059
221.213822,65,24656.391993
410.682496,190,24666.770943
168.729337,49,24669.606467
332.294256,162,24678.639995
274.892961,213,24690.222186
-77.824034,450,24715.036352
198.845865,86,24719.894441
288.755561,246,24733.649956
320.125513,139,24741.570488
298.559661,138,24749.130301
154.929326,40,24751.374362
-9.271997,450,24776.305457
309.421809,164,24785.349648
382.500004,190,24795.826615
168.938659,43,24798.285227
316.434809,178,24808.196982
251.684905,96,24813.592275
-13.800004,450,24838.890022
-79.460006,73,24843.060781
341.403565,174,24852.872361
240.233399,202,24864.072963
258.691571,147,24872.17784
154.079104,41,24874.456408
223.256903,78,24878.870443
-120.214702,193,24889.611617
323.891569,183,24899.678313
250.901347,94,24904.963937
289.755127,149,24913.065387
-18.424023,450,24937.384961
250.309826,80,24941.757211
-37.996028,450,24966.386901
293.802696,187,24976.868316
296.69157,147,24984.867291
354.677783,182,24994.894939
149.839551,30,24996.592891
76.888103,145,25004.636771
120.674702,22,25005.96744
292.013541,120,25012.622152
150.645328,31,25014.371642
212.889841,72,25018.459551
245.834518,78,25022.816561
154.079104,41,25025.061804
329.152933,186,25035.302324
322.513802,245,25048.769272
-11.371997,450,25074.111713
-9.671999,450,25098.775007
-10.843994,450,25123.40624
210.383148,68,25127.14626
141.062659,34,25129.044758
-10.015992,450,25153.998705
65.222288,288,25169.789315
155.635545,30,25171.444909
189.362682,52,25174.261344
304.8334,175,25183.81332
139.723549,57,25187.019553
237.92935,85,25191.757961
127.040441,35,25193.812317
154.056882,42,25196.17639
389.700064,226,25208.640826
154.929326,40,25210.90239
306.574314,243,25224.273558
280.758237,144,25232.265581
311.741416,184,25242.419671
249.958715,196,25253.306927
168.827548,48,25256.118362
25.512006,450,25281.002616
294.44714,158,25289.711774
42.639994,450,25314.795242
-37.823974,450,25339.666237
-10.943994,450,25364.58097
-12.7,450,25389.46531
266.624904,150,25397.561229
196.440462,62,25400.8775
345.873787,335,25419.107169
127.107108,32,25420.932753
196.41824,63,25424.440164
203.533921,84,25429.079095
297.522275,144,25436.958719
67.330236,261,25451.404929
282.071149,113,25457.660166
310.988926,168,25467.049912
278.479123,113,25473.197433
182.596018,55,25476.289597
296.677845,182,25486.260241
258.533123,108,25492.393984
156.374656,34,25494.37212
167.04977,38,25496.493442
256.797405,418,25519.239859
-112.960077,450,25543.802407
-10.843997,450,25569.017314
357.4291,156,25577.646297
-10.815991,450,25602.676285
130.013309,46,25605.18786
296.811178,176,25614.865131
259.127089,88,25619.595555
167.923556,48,25622.336631
235.102726,70,25626.236927
224.294282,72,25630.308673
-18.196018,450,25655.016097
296.877785,173,25664.508297
388.818414,178,25674.442767
168.894215,45,25676.999549
224.316504,71,25681.139942
224.040461,80,25685.515419
203.311324,62,25689.049146
289.381049,185,25699.155689
189.187011,81,25703.646909
178.36-10.043994,450,25719.93371.69-9.744002,450,25744.573-12.7-33.772008,450,25769.216-63.7343.924902,177,25779.153324.640471,314,25790.060108
150.179.136029,217,25793.024126.1239.252017,271,25808.365113
280.601471,305,25825.371953
231.36935,112,25831.583169
182.596018,55,25834.812845
262.5472,95,25840.173096
-118.883554,413,25862.935193
242.94229,99,25868.546771
37.190236,81,25872.962322
285.702695,187,25883.501363
141.040437,35,25885.439558
114.154697,25,25886.827767
169.74444,44,25889.3280450.675965,450,25903.42028
140.167994,37,25905.434254
326.-9.943995,450,25921.75256-111.662689,400,25936.880205-134.22401,450,25961.851501
281.271643,165,25970.950552
229.580472,197,25981.9775522411.184003,450,26006.62448
169.766662,43,26009.01328
40.445347,211,26020.632794
196.6498,56,26023.84083
-153.016928,185,26033.976651
130.169833,18,26034.984103
3-0.880031,450,26053.020197
-11.800009,450,26070.213244-12.100003,450,26079.647392
342.593158,140,26087.583661
-102.244106,450,26112.537554
226.749259,92,26117.639103
161.34265,34,26119.554218
-126.920061,450,26144.608397
-9.171998,450,26169.529366
237.123569,84,26174.131305
253.701334,93,26179.292943
269.107123,212,26190.946113
281.559476,105,26196.840304
348.487419,142,26204.587223
265.573794,101,26210.241837
118.768454,23,26211.556468
340.435834,169,26221.14869
-41.228005,450,26245.631861
156.374656,34,26247.531469
219.557832,65,26251.141203
263.98899,99,26256.751914
296.044511,206,26267.81243
-12.300002,450,26292.847185
222.745792,92,26297.943446
310.269347,166,26307.078073
281.926705,115,26313.495066
126.045775,38,26315.717147
88.968021,450,26340.763589
195.545792,65,26344.36467
320.635281,147,26352.275823
4452,152,26318.716517
229.424916,204,26330.083812
276.591644,93,26335.352576
405.681781,179,26345.255175
282.811178,176,26354.741369
09,192,26254.474236
237.5-12.200001,450,26276.8-10.443215.180471,215,26288.692649
316.382254,279,26304.-52.668043,450,26312.534744
237.92935,85,26317.379389
294.358237,162,26326.272362
320.159661,156,26335.112825
272.-10.043994,450,26346.562589
305.366689,151,26354.681625
304.877845,173,26363.965033
161.253761,38,26366.095717
58105,128,26233.201198
295.358252,342,26251.85196
-54.580049,450,26276.540631
385.069359,220,26288.690544
322.349387,265,26303.497833
315.736041,217,26315.607848
294.24714,167,26324.758032
251.684905,96,26330.281612
343.197486,163,26339.351273
-24.90442,48,26342.076739
-85.192051,450,26366.466086
150.645328,31,26368.244634
97.635609
240.874222,297,26314.134683
342.968096,226,26326.739082
234.381346,130,26334.033124
331.583275,128,26341.189257
164.596011,450,26365.533469
9183.669351,103,26273274.767599,309,26289.964911
-39.756009,450,26315.015718
398.701459,256,26329.254558
-24.008048,450,26354.061152
.861931
150.645328,31,26326.6092
127.151552,30,26328.306813
141.040437,35,26330.387847
141.018215,36,26332.347379
-118.012087,450,26357.006215
276.487181,194,26367.601792
