#{"t_start": 1764284191.842355, "env_id": "None"}
r,l,t---159.115134,81,4.557125
-114.561616,35,77.5-58.518-25.693699,90,82.8-84.970-3.529656,90,88.32-61.98-123.922317,31,90.5-18.304-58.015317,90,96.3-25.715-54.893134,90,103.2.449011-72.970194,90,10-20.849223-49.265806,90,11-34.229645-23.094921,90,12-46.06765221.953972,90,128-138.4822-78.851506,43,131.-154.256-21.952969,90,137.4-113.17-52.956619,90,143.831.351-59.671979,90,150.3-17.646-27.476715,90,156.6-33.085-117.659452,71,16-105.03246-78.679845,81,16613.50945-158.701719,53,17-7.41968,90,173.999753
-62.445202,90,180.38134
-58.640605,90,186.62902
-78.047132,30,18-17.610995-90.76112,90,195-37.80309-141.094691,78,2-132.336353-60.616612,90,207.90034
-173.604144,67,212.693822
-9.527844,90,219.260549
-158.442659,33,221.361184
19.115636,90,228.179161
-20.72584,90,234.84737
-35.114234,90,242.084203
5.935093,90,249.021689
-114.82032,58,253.220986
-136.602006,52,256.681343
-21.558702,90,262.612577
-130.611116,84,268.455428
-5.230003,90,274.571665
-36.320709,90,280.673387
-48.815789,90,286.600799
-9.876702,90,292.862525
-20.30498,90,299.690288
-12.155845,90,305.695329
-69.040599,90,312.089713
-10.26636,90,318.310714
-32.417971,90,324.267107
-34.151152,90,330.282874
-45.187624,90,336.426092
-29.403016,90,342.471914
-86.18063,90,348.327022
-12.481577,90,354.609702
-3.653416,90,360.528241
-5.491548,90,366.659176
-66.176097,32,368.78657
-12.263961,90,375.176848
-56.988624,90,381.260355
-66.054617,90,387.053104
-78.069216,90,392.707113
-15.022974,90,399.217164
-74.88864,90,405.224268
-14.375962,90,411.362468
-49.418087,90,417.065015
-31.837238,90,422.932205
-35.828614,90,429.111127
-83.774307,90,435.570126
-64.5491,90,441.355213
-71.915115,90,447.205013
-104.309362,16,448.635479
-86.45403,90,455.103414
-49.408016,90,460.764693
-70.847187,90,466.494898
-53.920164,90,472.273435
-12.460991,90,477.788201
-47.085901,90,483.244977
-11.305653,90,488.723882
-47.521451,90,494.892842
-22.156003,90,501.134621
-56.760265,90,506.789095
-13.362989,90,513.46635
-58.808947,90,519.737379
-74.856015,90,525.527749
-76.869224,90,530.988625
-42.090941,90,535.626042
-13.42196,90,540.22114
22.660581,90,544.876874
-12.160368,90,549.58269
-12.403446,90,554.448338
-49.782012,90,559.250665
-9.564057,90,564.102254
-7.991653,90,568.787899
-123.57988,34,570.40002
-95.939254,6,570.730336
87.119503,25,571.982284
-109.934489,18,573.228682
-13.550496,90,577.967043
-9.298974,90,582.743939
-27.407148,90,587.456817
-59.003195,90,591.942799
-8.46088,90,596.569838
-58.435079,90,601.013214
-74.337629,90,605.711675
-41.409086,90,610.353374
-6.811196,90,615.04693
-42.183695,90,620.126287
-8.572882,90,624.855587
-32.554728,90,629.649539
-35.428227,90,634.361415
-24.951467,90,638.950431
-32.168013,90,643.647085
-1.303423,90,648.753428
-119.029379,26,650.105798
8.777092,90,655.059562
-54.872685,90,661.007107
-25.831008,90,666.773943
-10.291651,90,673.109756
-95.332067,90,679.42478
-16.903896,90,685.31836
-66.777818,90,691.564291
-11.803606,90,698.109554
-43.485621,90,703.987098
-34.940595,90,710.033393
-24.381091,90,715.657592
-59.467157,90,721.384954
-1.73699,90,727.153346
-51.718587,90,733.043669
5.545162,90,739.276806
-32.195907,90,745.431269
24.247193,90,751.695994
-93.191176,39,754.709534
-79.448051,90,761.139891
9.135042,90,766.864678
-7.389548,90,772.576382
-10.891652,90,778.358048
-24.457996,90,784.052752
-31.597329,90,789.739614
-11.719652,90,795.58252
-8.382059,90,801.45427
-2.057846,90,807.254421
-33.611609,90,813.112428
8.887159,90,818.770777
-45.351338,90,823.934681
-55.555208,90,829.189534
-11.063961,90,834.826278
-60.190584,90,840.671853
-7.746882,90,846.612114
1.381215,90,852.475704
8.063998,90,858.345659
-99.163597,46,861.297275
-53.625627,90,867.173136
-49.202618,90,873.09525
-90.030195,90,878.757756
-14.765776,90,884.387329
-24.18301,90,890.47647
-56.607135,90,896.394739
-7.80792,90,902.258142
4.409188,90,908.031363
-64.779815,90,914.124027
-9.071844,90,920.92366
-31.442235,90,926.706591
-36.564593,90,932.957897
17.281042,90,939.003317
-10.292788,90,945.029878
-9.585844,90,951.178474
16.943524,90,957.283671
9.619009,90,962.96568
-40.135076,90,968.506752
-14.480697,90,974.560426
-75.998799,90,981.340017
-0.388883,90,987.43042
-8.572748,90,993.609638
-106.268264,52,997.462795
-53.421625,90,1003.621905
-38.725691,90,1009.89301
-60.623088,90,1015.95236
-16.113437,90,1021.866509
-10.725593,90,1028.237047
-30.826012,90,1034.582404
-12.647002,90,1040.453106
37.206782,90,1046.918096
-81.947734,90,1052.949106
32.505259,90,1058.573326
-9.843548,90,1064.28948
-30.936949,90,1069.877211
-44.599983,90,1075.566773
26.403039,90,1081.212512
-33.144658,90,1087.103504
-44.97261,90,1092.821632
-75.572613,90,1098.626944
12.236078,90,1104.503816
44.409973,90,1110.532635
76.516321,72,1115.055955
2.201161,90,1120.910548
-103.171617,28,1123.153342
-7.223776,90,1128.89861
2.720003,90,1134.850612
-11.803721,90,1141.52708
-8.129843,90,1147.812898
-27.765122,90,1153.807796
32.530567,90,1159.646848
-8.921717,90,1165.768664
-22.457999,90,1171.816992
-81.070811,90,1177.776771
-18.02962,90,1183.70625
-7.708365,90,1190.004083
-92.207798,43,1192.883782
9.893295,90,1198.613762
-89.622036,90,1204.374366
-54.206739,90,1209.81948
5.506003,90,1217.196405
-8.037776,90,1223.838189
-22.662696,90,1229.711269
-58.30962,90,1235.707238
-17.649737,90,1242.112951
-60.291728,90,1247.07648
-23.398004,90,1251.874954
-30.680715,90,1257.08777
-69.321927,90,1262.633021
-39.648167,90,1267.943232
-3.329845,90,1274.020075
-16.668063,90,1280.155419
30.004557,90,1285.557443
-5.563651,90,1290.266976
-2.157846,90,1295.079034
-55.678722,90,1299.825596
-63.757215,90,1304.51899
-2.501845,90,1309.180749
-5.072542,90,1313.858726
-103.452462,46,1316.420041
10.565294,90,1321.044333
-72.075721,90,1325.665827
-60.254032,90,1330.372165
43.175039,90,1335.052068
-69.242622,90,1339.721253
-7.177651,90,1344.390585
-9.265777,90,1348.93486
-9.121747,90,1353.560658
-24.47161,90,1358.327166
-109.417609,16,1359.100593
17.68553,90,1363.726969
-54.365137,90,1368.336674
7.63758,90,1372.809508
-7.651446,90,1377.399823
-77.857037,90,1382.116891
-44.10962,90,1386.776563
-83.68004,90,1391.579536
-93.373467,17,1392.551736
-6.082056,90,1397.466151
4.446557,90,1402.243908
2.195118,90,1407.073688
-69.705718,90,1411.805409
-66.781625,90,1416.342479
-70.396609,90,1420.765476
-2.190017,90,1425.387704
-58.237622,90,1430.005977
-48.525235,90,1434.515322
-16.75602,90,1439.105621
-83.947734,90,1443.717276
17.663991,90,1448.342441
40.055962,90,1452.938666
-20.12962,90,1457.597592
-72.135632,90,1462.364753
24.007452,90,1467.038132
-73.375726,90,1471.61368
-12.993377,90,1476.356472
23.734052,90,1480.967411
14.532956,90,1485.571653
-7.677918,90,1490.05517
56.567972,90,1494.555789
-6.677654,90,1499.214392
-73.996031,90,1503.835799
-6.477653,90,1508.475697
-56.09603,90,1513.142975
30.269962,90,1517.909184
-22.871996,90,1522.725847
-24.671609,90,1527.395835
-56.485216,90,1532.004513
-57.113624,90,1536.613134
-1.981778,90,1541.211451
-54.294724,90,1545.897316
17.77862,90,1550.451351
-67.963732,90,1555.090523
40.929531,90,1559.994555
-41.277716,90,1564.944984
-37.241216,90,1569.925732
31.14542,90,1574.990626
-0.088884,90,1579.964607
-61.781624,90,1584.844531
-68.163932,90,1589.53076
-5.063653,90,1594.125565
42.414578,90,1598.981392
5.567117,90,1603.745199
-51.88124,90,1608.402185
20.85199,90,1613.008469
-19.279955,90,1617.684926
36.73142,90,1622.356145
27.663989,90,1627.18285
-44.5836,90,1631.949487
23.473404,90,1636.826899
47.188314,90,1641.850654
62.578596,90,1646.71033
3.195117,90,1651.35894
-4.946882,90,1656.165699
64.16304,90,1660.781347
-5.717175,90,1665.300888
-6.237777,90,1669.906144
-9.102,90,1674.527992
-12.450637,90,1679.164005
31.975647,90,1683.945795
19.077211,90,1688.515348
50.588805,90,1693.174364
-14.811751,90,1697.943459
15.078079,90,1702.63847
-6.655597,90,1707.239145
21.635453,90,1711.938028
-9.28167,90,1716.486652
67.617208,90,1721.232572
-17.555897,90,1725.872289
-78.042614,90,1730.603999
-4.686003,90,1735.092022
-105.199398,30,1736.646416
22.175006,90,1741.395179
-116.01247,46,1743.768171
-60.531032,90,1748.493179
39.803647,90,1753.036603
-0.981777,90,1757.831455
-12.6711,90,1762.657259
-2.257848,90,1767.20731
5.781117,90,1771.848125
24.90521,90,1776.368297
21.751192,90,1780.962138
6.909116,90,1785.686681
-40.845092,90,1790.324382
44.685531,90,1795.002168
3.598153,90,1799.71738
-65.651704,90,1804.293408
-28.763654,90,1808.793298
28.057529,90,1813.481011
-68.103197,90,1818.001817
10.707294,90,1822.683687
5.9306,90,1827.357028
-69.639716,90,1831.86238
178.774914,79,1835.928541
-86.814734,35,1837.577928
1.598154,90,1842.170119
-50.49507,90,1846.766638
-14.218045,90,1851.45942
130.734297,47,1853.974404
-49.85371,90,1858.590738
26.961398,90,1863.302666
-6.975663,90,1867.926668
3.012155,90,1872.653618
-8.391651,90,1877.428368
-37.734734,90,1881.940169
-87.654921,41,1884.00631
35.761646,90,1888.629885
-72.298815,90,1893.284968
54.203987,90,1898.096061
-77.439635,90,1902.76843
-46.789304,90,1907.403914
-43.175027,90,1911.9748
11.407294,90,1916.538186
45.269961,90,1921.071904
-0.381778,90,1925.607465
-22.070797,90,1930.192923
42.939781,90,1934.887072
-24.109064,90,1939.561209
-3.409779,90,1944.12262
-27.703592,90,1948.906258
11.493294,90,1953.502895
20.20153,90,1958.142063
46.703039,90,1962.80081
-10.760969,90,1967.323137
5.012152,90,1971.945641
22.213045,90,1976.506207
-49.722013,90,1981.127786
-8.360008,90,1985.708114
-32.920165,90,1990.29741
9.609116,90,1995.00861
1.944297,90,1999.576234
39.113962,90,2004.18311
14.771159,90,2008.736953
54.204273,90,2013.338797
-1.181778,90,2017.834905
19.306558,90,2022.477973
-45.363667,90,2027.121962
-113.713145,23,2028.419013
-54.17006,90,2033.06516
-75.402104,90,2037.802625
-61.199201,90,2042.288187
34.491844,90,2046.976167
54.858313,90,2051.616381
-29.878594,90,2056.471993
-20.739697,90,2061.138762
-80.073035,90,2065.793912
-51.779728,90,2070.381884
73.944407,29,2071.874857
-40.550016,90,2076.511232
-43.725086,90,2081.251108
-31.90348,90,2086.049482
-20.983688,90,2090.625168
0.370154,90,2095.26017
-25.207607,90,2099.918362
117.671913,50,2102.388372
21.189089,90,2106.998556
-50.439916,90,2111.647487
9.145529,90,2116.483014
62.478596,90,2121.215841
18.54921,90,2125.927716
-42.496016,90,2130.531148
5.021424,90,2135.118345
-76.454642,90,2139.987346
-66.787205,90,2144.683481
14.892077,90,2149.362958
-24.77789,90,2153.921008
-103.84752,35,2155.768016
-38.524805,90,2160.321024
-54.13362,90,2165.010531
-56.223644,90,2169.565744
-11.136595,90,2174.363434
-51.578476,90,2179.087888
-93.733718,90,2183.742651
13.477844,90,2188.27669
-3.771846,90,2193.079386
37.469961,90,2197.608084
-25.146823,90,2202.28715
50.928567,90,2206.903793
-59.742074,22,2208.097195
-30.784013,90,2212.668893
-46.115974,90,2217.27047
83.433436,90,2221.966686
45.700263,90,2226.673514
-31.498014,90,2231.38637
-65.77766,16,2232.576859
19.550821,90,2237.276949
-64.348178,90,2242.059749
-43.429894,90,2246.61235
17.406079,90,2251.105689
-61.646619,90,2255.722297
-42.454601,90,2260.278536
22.571529,90,2264.922808
-88.972185,90,2269.584507
-40.948029,90,2274.159417
-83.324038,90,2278.662527
45.671532,90,2283.292117
-17.698702,90,2287.921859
-56.214806,90,2292.573672
-54.147087,90,2297.36865
-20.517146,90,2302.055265
25.362559,90,2306.706505
37.242907,90,2311.21306
-66.692248,71,2314.855468
188.842294,46,2317.197868
-42.652732,90,2321.856485
96.29742,20,2322.8446
46.242576,90,2327.41827
14.807293,90,2332.045846
-0.581776,90,2336.633855
36.219259,90,2341.10689
-3.309777,90,2345.554753
-42.561095,90,2350.19436
-37.037712,90,2354.938115
23.40309,90,2359.467745
11.369997,90,2364.058147
-6.737777,90,2368.753896
11.455996,90,2373.578478
35.919257,90,2378.324208
19.406078,90,2383.119535
-9.337813,90,2387.778804
-61.583027,90,2392.329492
45.289038,90,2397.060778
33.80599,90,2401.687733
-4.408631,90,2406.258416
13.507294,90,2411.092498
-100.701665,27,2412.396413
49.703039,90,2417.255185
-52.219657,46,2419.725905
-32.881155,90,2424.5089
33.704052,90,2429.125897
-27.817143,90,2433.78405
-150.854043,77,2437.75962
174.396893,27,2439.10605
41.841961,90,2443.866726
-43.179652,90,2448.412567
88.146723,17,2449.30088
-62.924036,90,2453.943942
-7.223777,90,2458.656615
-4.662015,90,2463.294746
86.862475,17,2464.349405
-6.163651,90,2469.047262
127.832221,29,2470.638301
8.16232,90,2475.369911
-57.695707,90,2480.223381
-42.610603,90,2484.893911
-52.615773,51,2487.559317
-9.423702,90,2492.148527
-64.252818,90,2496.846945
49.603039,90,2501.660002
-17.986725,90,2506.315434
20.399788,90,2510.958628
-80.427254,85,2515.374223
54.202805,90,2520.362534
166.982599,16,2521.816904
-7.351107,90,2528.37103
-84.368665,90,2533.032464
237.095534,37,2535.162214
-53.655782,90,2540.218154
66.519751,90,2544.904715
14.12918,90,2549.563854
169.665297,60,2552.703921
2.712155,90,2557.597309
-35.54882,90,2562.34367
3.398153,90,2566.943692
-79.314611,90,2571.585136
-15.173766,90,2576.051679
261.258904,49,2578.506547
-77.066032,90,2583.412909
21.949318,90,2587.961681
200.017656,49,2590.532528
-22.580585,90,2595.266423
6.709118,90,2599.884241
-20.188175,90,2604.831367
-76.147692,90,2609.484571
-109.953364,70,2613.133339
-61.234737,90,2617.751664
42.855961,90,2622.226914
-18.275186,90,2626.85596
27.604559,90,2631.518531
21.99121,90,2636.323368
-29.071609,90,2640.849995
-33.270972,90,2645.438134
43.603315,90,2649.971478
-7.43721,90,2654.856637
4.412154,90,2659.604366
-76.605183,90,2664.335747
-1.897133,90,2668.983057
-99.352471,17,2670.070377
-44.213025,90,2674.560898
200.468862,62,2677.726753
-46.981618,90,2682.411973
49.803037,90,2686.924261
-58.037729,90,2691.522414
-92.181776,19,2692.611373
7.400297,90,2697.322955
7.700297,90,2702.045609
-38.69576,90,2706.628323
-36.385611,90,2711.297356
-2.081776,90,2716.152824
42.280344,90,2720.81952
9.051293,90,2725.448082
1.184154,90,2730.308855
4.053115,90,2735.001555
-64.395642,90,2739.693323
26.123931,90,2744.46768
-55.811667,90,2749.193484
-63.815974,90,2753.762977
-50.295709,90,2758.264104
-2.295777,90,2763.035976
12.593293,90,2767.754956
-38.666656,90,2772.335015
-63.170811,90,2777.040761
-12.393067,90,2781.741871
-11.944044,90,2786.353128
148.86142,32,2788.029435
-38.103962,90,2792.543481
-50.773971,90,2797.112941
10.171301,90,2801.736381
118.493815,53,2804.713314
-50.577344,90,2809.553422
-6.963651,90,2814.082957
-68.47718,90,2818.85658
26.476558,90,2823.468499
-78.026025,90,2827.989473
-2.312837,90,2832.716674
-155.558799,28,2834.227345
-89.913105,84,2838.545125
-22.4979,90,2843.34055
-67.963734,90,2848.090297
-12.236591,90,2852.75206
47.221438,90,2857.523965
103.108504,29,2859.088925
-4.636905,90,2863.867788
-46.92701,90,2868.752654
168.659945,29,2870.260494
-173.29937,4,2870.500061
-4.836905,90,2874.955777
-61.151504,51,2877.971765
-37.412978,90,2882.576474
-7.263651,90,2887.394362
3.77116,90,2892.016225
19.822414,90,2896.817202
-41.698709,90,2901.692897
26.163599,90,2906.534551
48.428263,90,2911.163779
59.202604,90,2915.919506
-3.125132,90,2920.588174
144.194663,37,2922.616777
-151.174576,87,2927.199512
7.800297,90,2931.937871
35.426599,90,2936.670728
5.105093,90,2941.397632
42.633038,90,2946.103164
19.206079,90,2950.726502
-4.634987,90,2955.487565
-19.670701,90,2960.341811
201.231452,67,2964.193667
37.733258,90,2968.80085
101.45333,57,2971.919724
-58.391664,90,2976.860401
-25.519752,90,2981.576363
-9.215844,90,2986.259077
7.13741,90,2990.999668
-107.671955,45,2993.50153
-36.192063,90,2998.209213
-12.612784,90,3002.920068
57.218273,90,3007.579918
181.722967,40,3009.868019
8.905091,90,3014.568061
15.987405,90,3019.366836
4.204,90,3024.172078
32.18942,90,3028.874365
97.761574,17,3029.691648
-59.621729,90,3034.380308
46.714263,90,3039.244551
-29.064736,90,3043.980244
-8.509776,90,3048.711233
-8.551776,90,3053.447494
2.285159,90,3058.002781
-0.668645,90,3062.796574
116.155122,18,3063.874165
142.074425,21,3064.912473
6.200297,90,3069.55727
-77.628613,90,3074.276407
-0.941432,90,3079.014016
4.965423,90,3083.942703
9.965411,90,3088.600229
-34.177007,90,3093.569862
213.977968,75,3097.461845
-59.334734,90,3102.267432
-2.915846,90,3107.201034
-61.121246,79,3111.161207
-85.307736,90,3115.862044
20.006076,90,3120.612132
-32.179605,90,3125.252354
20.356865,90,3129.935612
-79.380033,90,3134.737823
27.440233,90,3139.731784
8.595117,90,3144.504203
-55.56525,90,3149.35832
-59.475487,90,3153.938105
171.56007,32,3155.70514
-52.66302,25,3157.082559
-48.55224,33,3158.802495
-29.777687,90,3163.586869
-6.377654,90,3168.284181
35.004052,90,3173.02936
14.907292,90,3177.989391
46.314958,90,3182.863398
33.11904,90,3187.470882
1.603997,90,3192.247632
33.190051,90,3197.102379
133.132192,63,3200.606258
86.360566,18,3201.684371
115.286314,28,3203.172437
19.765454,90,3207.781707
190.865434,27,3209.218925
2.713373,90,3214.083426
27.949454,90,3218.844592
81.777895,38,3220.915724
4.712155,90,3225.69474
74.936891,46,3228.176096
128.283402,14,3228.859424
-30.294715,90,3233.711625
41.604463,90,3238.716997
14.992992,90,3243.626895
27.549454,90,3248.410945
-22.368027,90,3253.229517
72.123527,75,3257.103358
0.018222,90,3261.943539
-76.221091,90,3266.943773
-12.867633,90,3271.700744
59.700927,90,3276.530095
-7.377653,90,3281.351125
113.301901,35,3283.424902
24.50521,90,3288.046274
14.007294,90,3292.640999
44.544319,90,3297.494021
142.953685,43,3299.801629
-32.706624,90,3304.603611
116.329998,71,3308.411105
181.18742,85,3313.181128
-35.321078,90,3318.06286
123.231708,36,3320.12118
183.177084,67,3323.678867
189.105407,58,3327.08061
158.491129,40,3329.38997
3.97738,90,3334.293505
57.00109,90,3339.108552
-61.980982,90,3343.96731
107.138331,19,3345.168535
185.241277,35,3347.064578
15.007293,90,3351.690574
190.053325,31,3353.15709
-37.465147,90,3358.158104
-101.35892,3,3358.379533
-5.163653,90,3363.247027
42.680343,90,3368.235703
164.889724,63,3371.578812
-58.761083,90,3376.366618
98.87360.002603,90,3379.1319.957-47.660748,90,3384.0-48.225153,90,3387.742551
30.885529,90,3392.759383
39.050414,90,3397.529885
8.009118,90,3402.303266
-17.443767,90,3407.058827
149.867151,42,3409.291994
149.279288,73,3413.499056
21.977209,90,3418.229544
90.259782,88,3423.058796
-29.896732,90,3427.89081
58.46938,90,3432.828843
-21.101612,90,3437.751507
-47.474968,90,3442.95175
-64.338455,77,3447.092477
-6.523412,90,3452.101837
-45.385201,90,3456.964483
99.492164,38,3459.030532
200.484483,58,3462.386306
-0.915846,90,3467.206398
139.984809,50,3469.80409
2.412155,90,3474.514973
-56.051713,90,3479.558505
90.224054,19,3480.617436
-55.396031,90,3485.415492
96.715574,45,3488.078724
-9.637776,90,3493.16545
-53.335462,90,3498.008421
-133.777926,21,3499.054611
27.749454,90,3504.18774
159.703655,84,3508.719551
-8.213846,90,3513.532689
-65.705121,83,3517.947486
33.019039,90,3522.882141
214.321508,52,3525.805446
9.765412,90,3530.445902
149.125817,48,3533.128376
-52.920425,67,3536.746063
15.543159,90,3541.453159
106.204425,26,3543.017241
51.028567,90,3547.809135
19.656867,90,3552.958911
-53.014003,90,3557.784853
-154.440706,28,3559.279466
9.96541,90,3564.051395
184.288107,30,3565.812294
-9.12514,90,3570.790477
129.437806,65,3574.399246
-37.183617,90,3579.404019
-77.591738,90,3584.349015
191.141537,28,3585.603777
143.693787,63,3589.116125
16.303999,90,3593.832
198.168925,80,3598.390519
140.719028,44,3600.898496
151.589701,24,3602.152274
0.102311,90,3607.06894
182.444783,54,3610.072904
119.607667,29,3611.984086
164.631138,30,3613.751756
240.688751,54,3616.827192
46.632716,90,3622.076707
219.242009,37,3624.033273
213.172876,81,3628.437905
218.597159,58,3631.707619
162.070589,32,3633.384411
-115.185948,4,3633-39.35143175.827239,32,3635206.6560028.404559,90,3640.23347
224.719758,37,3642.415786
6.895999,90,3647.29443
41.510252,90,3652.161043
-53.75072,90,3657.03843
196.459999,21,3658.255492
25.789005,90,3663.066147
30.485529,90,3667.841323
-33.503089,90,3672.640408
35.407845,90,3677.679777
49.014218,90,3682.637956
214.400787,21,3683.987447
202.166299,43,3686.387786
210.942524,51,3689.38.65041128.577527,41,36919.641996,90,3694.973711
30.285529,90,3700.110837
141.13663,23,3701.371169
-5.463652,90,3706.386608
-53.003971,90,3711.285387
83.392237,19,37163.90243,9-29.152243,90,3717.42228
61.883381,90,3722.256518
-36.099615,90,3727.173213
28.149454,90,3732.276046
155.193157,66,3736.003662
8.295116,90,3741.004413
9.909116,90,3746.024428
190.070308,23,3747.277536
13.493292,90,3752.257397
-186.875298,68,3755.898867
-19.351604,90,3761.168662
184.357006,55,3764.007143
176.149372,28,3765.682931
-4.495778,90,3770.690446
-40.250931,90,3775.595438
64.902429,90,3780.687335
156.932328,73,3784.826763
76.889771,90,3789.621002
88.823179,52,3792.573821
-34.088036,90,3797.705148
244.010934,71,3801.973443
102.755193,85,3806.482869
126.955694,59,3810.113231
130.510801,24,3811.38895
130.874263,75,3815.8094
77.68564,337.44542,90,381163.870695193.092819,68,3825.051918,90,3824.703244
96.784352,23,3826.143589
109.557511,25,3827.658201
-38.914707,90,3832.612303
162.268395,45,3835.225437
-17.416806,90,3840.053486
-75.162955,90,3845.067284
-31.836778,42,3847.455049
-88.034588,73,3851.501167
-80.365356,84,3856.119969
182.60532,19,3857.342451
-42.419618,90,3862.440398
-37.280621,90,3867.495517
224.348964,77,3871.573143
187.80555,13,3872.385636
183.9.802202,90,3876.517282
11.869996,90,3881.676014
-35.961063,68,3885.739189
230.497088,51,3888.495542.8-6.963651,90,3893.661052.34.380375,90,3898.725496
-20.841612,90,3903.797561
-7.277651,90,3908.795042
29.685528,90,3913.706609
216.600569,44,3916.229757
170.518137,55,3919.511924
-5.885845,90,3924.378628
208.855838,59,3927.4556333-0.981777,90,3932.64287519-46.216005,90,3937.5953740.79.8848,51,3940.4242542-29.649149,90,3945.26291
-64.298026,90,3950.2602871.884154,90,3952.846483
-18.701637,90,3957.764758
197.83637,56,3961.06773
117.431684,22,3962.445953
-43.529043,55,3965.690898
9.153992,90,3970.745858
-2.207101,90,3975.901378
9.509117,90,3981.173209
-2.115631,90,3986.144978
192.065921,84,3991.181922
3.298153,90,3996.340359
-1.024616,90,4001.550918
147.548908,25,4003.182292
-58.04798,90,4008.460432
-13.962594,90,4013.620477
-59.437247,90,4018.755249
-59.463106,90,4023.775576
-25.703906,90,4029.120531
186.423196,53,4032.331974
158.871182,51,4035.315308
43.003315,90,4040.900127
74.570573,75,4045.325962
-6.337778,90,4050.647978
-62.773036,90,4055.794479
183.912814,41,4058.203591
229.949595,69,4062.329443
-6.863651,90,4067.193699
-8.291652,90,4072.403156
-97.624062,3,4072.644905
169.330639,12,4073.337483
57.718272,90,4078.791512
236.237993,48,4081.882219
-23.281907,90,4087.192727
172.974464,56,4090.490365
159.453196,16,4091.515184
-10.105651,90,4096.705124
266.140346,61,4100.103024
-2.701846,90,4105.394198
192.154753,67,4109.451155
-40.36479,90,4114.729528
19.706079,90,4120.158135
209.505075,47,4123.05932
245.564977,43,4125.513664
8.809117,90,4131.111202
-65.979629,90,4136.558417
4.912155,90,4141.662369
132.150296,24,4143.296163
-44.797641,90,4148.771361
229.446488,28,4150.557638
-83.556623,90,4155.875976
195.792814,21,4157.324472
203.410014,39,4159.693245
3.512155,90,4164.959904
-43.578723,90,4170.600053
123.030316,19,4171.920287
19.361089,90,4177.07954
-5.463652,90,4182.457201
226.965094,63,4186.307434
145.196484,55,4189.552346
7.061362,90,4195.103946
213.236848,24,4196.440953
188.589388,20,4197.730747
202.474718,25,4199.406011
143.56556,29,4200.910424
141.015268,72,4205.306847
-56.894035,90,4210.779763
195.609689,62,4214.412486
-52.380866,90,4219.917047
93.072975,35,4222.228194
184.117429,89,4227.612939
7.081116,90,4232.931272
154.69517,20,4234.251292
241.056951,71,4238.466706
-7.177651,90,4243.73179
100.319584,60,4247.315561
-0.181777,90,4252.6414
24.578822,90,4258.030132
215.196592,54,4261.222714
174.945677,33,4263.126602
203.350784,29,4264.835368
-9.563709,90,4270.780601
-19.071596,90,4276.293305
-38.758992,90,4281.801248
109.765758,76,4286.272922
102.703342,24,4287.711551
218.122117,48,4290.551382
180.201867,28,4292.334432
142.693398,21,4293.719997
-49.062033,90,4299.201423
-5.802982,90,4304.615477
212.806104,34,4306.783798
232.083208,59,4310.564382
0.579922,90,4316.026077
224.195712,61,4319.491065
106.614708,50,4322.745833
173.378389,18,4323.864398
208.806942,39,4325.984878
7.195998,90,4331.604902
-29.412731,90,4336.783261
189.702676,29,4338.562491
135.827639,14,4339.516894
205.27918,83,4344.418413
229.908721,44,4346.985617
272.311269,74,4351.306403
12.505997,90,4356.918808
10.815157,90,4362.142341
